51.6011,-0.196321,E01000204,15
51.6069,-0.212914,E01000259,7
51.6041,-0.236019,E01000260,17
51.6013,-0.252244,E01000126,13
51.6018,-0.244321,E01000151,26
51.6048,-0.244201,E01000152,18
51.6036,-0.247607,E01000153,14
51.599,-0.244317,E01000154,34
51.5961,-0.177779,E01000176,6
51.5949,-0.167572,E01000178,8
51.6022,-0.168345,E01000184,6
51.5997,-0.181961,E01000297,6
51.6037,-0.174829,E01000316,22
51.6035,-0.180439,E01000319,5
51.5983,-0.19599,E01000196,23
51.5962,-0.204379,E01000200,13
51.5911,-0.203439,E01000201,10
51.5946,-0.197681,E01000202,7
51.5918,-0.193484,E01000203,17
51.5934,-0.171272,E01000177,6
51.5946,-0.175849,E01000179,6
51.5897,-0.169811,E01000180,8
51.591,-0.163695,E01000181,20
51.5883,-0.162049,E01000182,12
51.5956,-0.172592,E01000185,13
51.5905,-0.251056,E01000147,24
51.5917,-0.253608,E01000148,19
51.5953,-0.251392,E01000155,44
51.5885,-0.24734,E01033572,24
51.596,-0.242024,E01033573,16
51.591,-0.234585,E01000239,13
51.5986,-0.230164,E01000240,14
51.5947,-0.225301,E01000241,2
51.5859,-0.235182,E01000309,7
51.5849,-0.223254,E01000237,13
51.5933,-0.216424,E01000242,3
51.5902,-0.221556,E01000243,10
51.59,-0.225997,E01000244,50
51.5874,-0.221153,E01000245,24
51.5827,-0.230256,E01000314,18
51.5899,-0.177363,E01000183,8
51.5756,-0.173585,E01000206,10
51.5839,-0.18436,E01000207,16
51.5863,-0.168124,E01000208,15
51.5875,-0.18056,E01000210,7
51.581,-0.178926,E01000213,5
51.5839,-0.214377,E01000236,8
51.5888,-0.213832,E01000238,8
51.5788,-0.222979,E01000310,26
51.5814,-0.217117,E01000311,6
51.587,-0.189873,E01000205,6
51.583,-0.192634,E01000209,4
51.5885,-0.196548,E01000211,36
51.5774,-0.195049,E01000212,8
51.5794,-0.200275,E01000216,16
51.5841,-0.201741,E01000217,12
51.5854,-0.243839,E01000150,26
51.5751,-0.237352,E01000305,12
51.5787,-0.235349,E01000306,10
51.5785,-0.245042,E01000308,23
51.582,-0.25054,E01000312,17
51.5798,-0.239557,E01000313,21
51.5733,-0.205136,E01000145,15
51.5793,-0.207291,E01000215,14
51.577,-0.205293,E01000218,8
51.5761,-0.212609,E01000219,18
51.5757,-0.206897,E01000220,10
51.5862,-0.205788,E01000225,3
51.5695,-0.199776,E01000135,5
51.5669,-0.192627,E01000136,7
51.5731,-0.197832,E01000144,42
51.5713,-0.196278,E01000146,34
51.5724,-0.191469,E01000214,12
51.558,-0.214802,E01000141,57
51.5733,-0.219548,E01000221,43
51.5661,-0.22202,E01000223,22
51.5761,-0.224986,E01000307,63
51.5639,-0.205272,E01000138,13
51.562,-0.211873,E01000142,10
51.5677,-0.213572,E01000222,7
51.5659,-0.212731,E01000224,9
51.5644,-0.201028,E01000137,14
51.5599,-0.198129,E01000139,3
51.5618,-0.196994,E01000140,7
51.559,-0.208815,E01000143,30
51.5947,-0.237386,E01033915,4
51.5959,-0.249609,E01033916,17
51.5969,-0.24128,E01033917,9
51.5957,-0.243135,E01033918,8
51.5951,-0.239685,E01033919,6
51.5931,-0.246089,E01033920,2
51.5959,-0.25289,E01033921,1
51.5951,-0.252031,E01033922,9
51.5927,-0.253993,E01033923,5
51.5934,-0.256574,E01033924,5
51.5892,-0.247209,E01033925,6
51.6016,0.529686,E01021343,8
