LSOA code,LSOA_name,longitude,latitude,predicted_demand_points,rolling_3_predicted_demand_points,ridge_predicted_demand_points,recent_12m_mean,uplift_vs_recent_mean,spike_z,allocation_tier,capacity_units_per_100
E01008893,Birmingham 089D,-1.8165707445934396,52.45099350132121,60.04150644701382,57.333333333333336,60.04150644701382,68.93333333333334,-0.12899168597175314,-0.3471967046230316,Routine baseline coverage,0.06705797931991574
E01008963,Birmingham 107B,-1.9054951784150305,52.43003359340346,60.0405527959391,54.333333333333336,60.0405527959391,60.18333333333334,-0.002372426542136319,-0.010041402675656645,Routine baseline coverage,0.06705691422482019
E01009206,Birmingham 120B,-1.9722254388419616,52.41047988159418,59.93690467118717,50.0,59.93690467118717,64.33333333333333,-0.06833826935978482,-0.22585194503114533,Routine baseline coverage,0.06694115374149026
E01009585,Coventry 007E,-1.4657280503189893,52.43992144923217,59.92790396532273,55.666666666666664,59.92790396532273,55.125,0.08712750957501547,0.3063033414324836,Routine baseline coverage,0.06693110120977613
E01010336,Walsall 034A,-1.9885857894366659,52.5673009028557,59.92530914271608,53.0,59.92530914271608,57.93333333333334,0.03438393226782632,0.12286900360701511,Routine baseline coverage,0.06692820315523033
E01010158,Solihull 012C,-1.7863670783989554,52.44519055812054,59.89173049364063,43.833333333333336,59.89173049364063,66.45833333333333,-0.0988078170235892,-0.17242998515345365,Routine baseline coverage,0.06689070049268006
E01034750,Coventry 038H,-1.4858216547527525,52.39946177188591,59.863634941584884,62.06666666666666,59.863634941584884,53.6,0.11685886085046415,0.2898205069848775,Routine baseline coverage,0.06685932168391552
E01034922,Birmingham 039J,-1.9394707579024915,52.50123814496452,59.85331162002227,56.0,59.85331162002227,54.041666666666664,0.10754007623788309,0.46152331435104305,Routine baseline coverage,0.06684779197513865
E01009173,Birmingham 119B,-1.9932984450253026,52.41133278412906,59.83546018449277,62.0,59.83546018449277,52.5,0.1397230511331955,0.3424408315181616,Routine baseline coverage,0.06682785441418447
E01010513,Wolverhampton 031A,-2.158894107078337,52.558714927208214,59.81120772216031,57.4,59.81120772216031,52.89166666666667,0.1308247875625077,0.3438946213192344,Routine baseline coverage,0.06680076780004393
E01010338,Walsall 037C,-1.9781097027429633,52.56956033321468,59.757016706684915,67.33333333333333,59.757016706684915,56.0,0.06708958404794485,0.12925921089144998,Routine baseline coverage,0.06674024400225613
E01009323,Birmingham 069E,-1.7841834361442563,52.46622155000607,59.612921278285576,67.33333333333333,59.612921278285576,49.666666666666664,0.2002601599654814,0.5142981645856506,Routine baseline coverage,0.0665793095282648
E01009701,Coventry 029D,-1.5844142764627325,52.40469107688517,59.59781609800124,67.83333333333333,59.59781609800124,47.25833333333333,0.2611070237630311,0.6140940106636834,Routine baseline coverage,0.06656243915096964
E01009311,Birmingham 054E,-1.7919816530639683,52.48500934231893,59.551021280049255,55.5,59.551021280049255,70.33333333333333,-0.15330301497560295,-0.45452425967659493,Routine baseline coverage,0.06651017587311081
E01009424,Birmingham 004B,-1.823291891715736,52.56665306364269,59.44710496106106,56.666666666666664,59.44710496106106,61.550000000000004,-0.034165638325571845,-0.11360333374153353,Routine baseline coverage,0.06639411585426597
E01009175,Birmingham 104A,-1.8901071078131741,52.43299974407076,59.428248858345015,57.06666666666666,59.428248858345015,52.21666666666667,0.13810881950229836,0.47828030715160985,Routine baseline coverage,0.06637305622034252
E01009021,Birmingham 103C,-1.8186826641012566,52.44043090150532,59.30976885206837,57.333333333333336,59.30976885206837,64.04166666666667,-0.07388779931708467,-0.18875185274838396,Routine baseline coverage,0.06624073059627221
E01009019,Birmingham 103A,-1.8213452871616065,52.436565937460735,59.29891772806439,55.0,59.29891772806439,56.333333333333336,0.052643509965639934,0.199193395852865,Routine baseline coverage,0.0662286114058635
E01009886,Dudley 013E,-2.1080802099122433,52.50711880279025,59.2655426841059,50.166666666666664,59.2655426841059,68.5,-0.13480959585246854,-0.4373087981458102,Routine baseline coverage,0.06619133614180023
E01010114,Solihull 009E,-1.752796196288517,52.467138506005796,59.23412147000395,40.666666666666664,59.23412147000395,76.55833333333334,-0.22628773523451906,-0.3860058336006186,Routine baseline coverage,0.06615624303288041
E01010510,Wolverhampton 017C,-2.1572903531421836,52.59498785631882,59.2183330787175,59.333333333333336,59.2183330787175,61.875,-0.04293603105103028,-0.1504409180210324,Routine baseline coverage,0.0661386096042902
E01009316,Birmingham 081B,-1.7924727806365475,52.45715397678205,59.14311177109765,62.5,59.14311177109765,59.199999999999996,-0.0009609498125395799,-0.0026994366286148407,Routine baseline coverage,0.06605459790656174
E01034934,Birmingham 052H,-1.8601582223318869,52.48710201684344,59.132034637052335,62.666666666666664,59.132034637052335,57.875,0.02171982094258884,0.07890072963749133,Routine baseline coverage,0.06604222629449383
E01009633,Coventry 028A,-1.4916789457607935,52.40284821593705,59.01067031796449,64.33333333333333,59.01067031796449,54.74166666666667,0.07798453922297743,0.26455221750072677,Routine baseline coverage,0.06590667929573972
E01009049,Birmingham 032A,-1.9181022652849664,52.513780704865795,58.935480143118326,54.666666666666664,58.935480143118326,62.041666666666664,-0.05006613604107457,-0.15000419469834816,Routine baseline coverage,0.06582270236897249
E01034748,Coventry 036I,-1.5713399981647076,52.39407906393642,58.87372735438115,61.166666666666664,58.87372735438115,54.225,0.08573033387517115,0.28836321633243445,Routine baseline coverage,0.06575373312627471
E01009964,Sandwell 004C,-1.9852005647398723,52.552282293008396,58.77051421223246,57.5,58.77051421223246,48.125,0.221205490124311,0.8280538527184308,Routine baseline coverage,0.06563845845777753
E01010127,Solihull 008C,-1.728539910434161,52.48155901130279,58.5183663375034,54.833333333333336,58.5183663375034,54.699999999999996,0.06980560031998917,0.3359990349900863,Routine baseline coverage,0.0653568444882136
E01009215,Birmingham 126E,-1.9733755549931584,52.39705517661591,58.50784620451733,53.166666666666664,58.50784620451733,69.97500000000001,-0.16387500958174606,-0.38042933362863873,Routine baseline coverage,0.06534509496855681
E01009263,Birmingham 032C,-1.9247224531168317,52.51533341770823,58.47343826238371,57.0,58.47343826238371,63.18333333333334,-0.07454331423291416,-0.27519186779349875,Routine baseline coverage,0.06530666610145179
E01009790,Dudley 007D,-2.1138781694396886,52.52696012496134,58.42789479140249,52.833333333333336,58.42789479140249,70.625,-0.17270237463500904,-0.640016725537767,Routine baseline coverage,0.06525580040343817
E01009124,Birmingham 022B,-1.8752333921788633,52.53043993314554,58.426502438528885,64.16666666666667,58.426502438528885,51.458333333333336,0.1354138125706017,0.39206181348054614,Routine baseline coverage,0.06525424533968763
E01009374,Birmingham 084B,-1.8889105099859398,52.4589298805108,58.38110282931641,58.0,58.38110282931641,51.25,0.13914346984032022,0.4254231339471291,Routine baseline coverage,0.06520354031518281
E01010178,Solihull 013D,-1.8108330465319813,52.44077170560071,58.31401788087398,50.5,58.31401788087398,61.14166666666667,-0.04624749274841522,-0.16737673075367093,Routine baseline coverage,0.0651286157946047
E01009172,Birmingham 119A,-1.9869907539793752,52.41309744732385,58.31166851077243,54.833333333333336,58.31166851077243,62.125,-0.061381593387969,-0.17273306017211187,Routine baseline coverage,0.06512599187623544
E01009073,Birmingham 085A,-1.9779992181817514,52.45421550254993,58.302849926770485,55.0,58.302849926770485,64.75,-0.09956988530084199,-0.3955198529300613,Routine baseline coverage,0.0651161427492127
E01010273,Walsall 017C,-2.012230686358857,52.604487185607496,58.23346288520552,54.9,58.23346288520552,52.1,0.11772481545500035,0.49760561468053494,Routine baseline coverage,0.06503864711204976
E01032587,Coventry 043E,-1.5116781089968132,52.45012204652281,58.148990009277234,56.0,58.148990009277234,55.43333333333334,0.04898959728100838,0.13989571064845469,Routine baseline coverage,0.06494430270428425
E01009306,Birmingham 046B,-1.7753579760425127,52.49275028481349,58.10285208096803,62.166666666666664,58.10285208096803,55.86666666666667,0.04002718522019144,0.13574602950699785,Routine baseline coverage,0.06489277308043724
E01009132,Birmingham 014D,-1.8651243041981589,52.54574364546559,58.04911074455248,59.666666666666664,58.04911074455248,64.26666666666667,-0.09674620210758589,-0.28854989802607817,Routine baseline coverage,0.06483275151137219
E01009087,Birmingham 042C,-1.8004807142556254,52.49755169963182,57.976343029746815,55.666666666666664,57.976343029746815,66.625,-0.12981098642031053,-0.2714289063580947,Routine baseline coverage,0.06475148013423075
E01010449,Wolverhampton 029A,-2.1108168335255226,52.566340941745075,57.97537383955118,53.166666666666664,57.97537383955118,63.65833333333333,-0.08927282880663145,-0.2592032295771868,Routine baseline coverage,0.0647503976841068
E01010040,Sandwell 029B,-2.0449307207372716,52.48376717027834,57.8815920264541,59.166666666666664,57.8815920264541,58.40833333333333,-0.009018256074405429,-0.03445015949540244,Routine baseline coverage,0.06464565649329744
E01010440,Wolverhampton 001F,-2.1168333366294956,52.62396911446054,57.8543163646273,58.333333333333336,57.8543163646273,52.61666666666667,0.09954354826659428,0.3018112340563262,Routine baseline coverage,0.06461519338744028
E01009344,Birmingham 139H,-1.8552601488412332,52.47482380313603,57.83489070690146,53.833333333333336,57.83489070690146,58.416666666666664,-0.009959074917521349,-0.025097166712944284,Routine baseline coverage,0.06459349764009582
E01010486,Wolverhampton 011D,-2.114888667278139,52.60673273114075,57.80707748059831,55.333333333333336,57.80707748059831,56.35,0.02585763053413137,0.09045318311741163,Routine baseline coverage,0.06456243414977679
E01009906,Dudley 035C,-2.14955516459954,52.45730569965991,57.79688316576641,47.166666666666664,57.79688316576641,67.075,-0.13832451485998642,-0.4572078410074386,Routine baseline coverage,0.06455104852350538
E01009702,Coventry 029E,-1.5788304593583715,52.40673855536332,57.71265035228866,51.56666666666666,57.71265035228866,55.89166666666667,0.03258059374901423,0.09032993017050174,Routine baseline coverage,0.06445697223197806
E01034952,Birmingham 142B,-1.8493738213904254,52.45438699902408,57.66864123021089,61.5,57.66864123021089,54.25,0.06301642820665232,0.19339458436429255,Routine baseline coverage,0.06440782018745393
E01010324,Walsall 016D,-1.9617974684430268,52.6047076120116,57.47195731183273,53.333333333333336,57.47195731183273,55.40833333333333,0.037243928022248074,0.12449823997706116,Routine baseline coverage,0.06418815171289956
E01010237,Solihull 004C,-1.746144025539233,52.50017676188532,57.446989764396044,56.0,57.446989764396044,54.49166666666667,0.05423440460735973,0.20281119691029414,Routine baseline coverage,0.06416026644854238
E01034742,Coventry 028F,-1.4934106551550517,52.405961698496796,57.42289524820702,59.73333333333333,57.42289524820702,44.75833333333333,0.2829542784928025,0.635589277920643,Routine baseline coverage,0.0641333562381906
E01010284,Walsall 006A,-1.9907721674835277,52.62450227468102,57.23023054181,58.333333333333336,57.23023054181,53.208333333333336,0.07558773140441666,0.17241251141768346,Routine baseline coverage,0.06391817666223092
E01009686,Coventry 026D,-1.5531814351045414,52.40372707485697,57.21155244519059,47.56666666666666,57.21155244519059,62.26666666666667,-0.08118491790379145,-0.2788143398512264,Routine baseline coverage,0.06389731583626304
E01010335,Walsall 037A,-1.980082443679474,52.56408437927493,57.17228643865336,53.166666666666664,57.17228643865336,49.791666666666664,0.1482300205252558,0.4354071263186086,Routine baseline coverage,0.06385346118953339
E01008980,Birmingham 121D,-1.8987027819962417,52.40534465938394,57.17146060623577,46.5,57.17146060623577,63.875,-0.10494777915873554,-0.21476957507790373,Routine baseline coverage,0.06385253885003099
E01033897,Walsall 030G,-1.9863008202465169,52.57978227006732,57.117863628535616,53.23333333333333,57.117863628535616,67.78333333333333,-0.15734649183375038,-0.3896459115083196,Routine baseline coverage,0.06379267850949476
E01009979,Sandwell 016C,-2.0316522366362606,52.526565502775924,56.903741865604125,60.5,56.903741865604125,54.958333333333336,0.035397880799468595,0.11319232677992841,Routine baseline coverage,0.06355353439735834
E01010148,Solihull 005C,-1.7541714971444489,52.4931034930414,56.89127333087849,58.166666666666664,56.89127333087849,50.89166666666667,0.11788976579423904,0.3029153036023691,Routine baseline coverage,0.06353960878500683
E01009840,Dudley 018A,-2.090699130420957,52.49993360484291,56.877530585019656,47.0,56.877530585019656,71.43333333333334,-0.20376765396612717,-0.5164453010725267,Routine baseline coverage,0.0635242600567331
E01010481,Wolverhampton 004D,-2.1053789545542605,52.613904710088185,56.76072915997284,56.166666666666664,56.76072915997284,58.666666666666664,-0.03248757113682654,-0.1021200781998682,Routine baseline coverage,0.0633938091735222
E01034740,Coventry 025F,-1.5985291626429605,52.403089415608726,56.68467864247639,62.666666666666664,56.68467864247639,48.541666666666664,0.16775303641153094,0.5045031057913444,Routine baseline coverage,0.06330887136414119
E01034311,Wolverhampton 006F,-2.128374024626646,52.61047818215793,56.68140647493852,60.666666666666664,56.68140647493852,55.125,0.02823413106464434,0.0913514955563724,Routine baseline coverage,0.06330521680988246
E01009407,Birmingham 020E,-1.8468374912796217,52.528739172277255,56.51785842470775,52.333333333333336,56.51785842470775,66.11666666666666,-0.14517985745337403,-0.39241957728063037,Routine baseline coverage,0.06312255647340563
E01010252,Walsall 004C,-1.9272514794504332,52.636998663256186,56.508026676302315,61.9,56.508026676302315,42.11666666666667,0.3417022558678824,0.9270610479197442,Routine baseline coverage,0.06311157578320872
E01009842,Dudley 018B,-2.0835329532725284,52.49309423680213,56.43820115483678,54.0,56.43820115483678,56.416666666666664,0.00038170436933748775,0.0012009321813717384,Routine baseline coverage,0.06303359042522023
E01010080,Sandwell 022C,-2.032915617444253,52.49791362998331,56.376057791242204,52.5,56.376057791242204,59.39166666666667,-0.05077494949501005,-0.20748916458699776,Routine baseline coverage,0.06296418496494131
E01009763,Dudley 001A,-2.080574441653298,52.54887198188568,56.31172139827606,56.333333333333336,56.31172139827606,52.833333333333336,0.06583699807462584,0.13979111285071846,Routine baseline coverage,0.06289233019705921
E01009514,Birmingham 062B,-1.7916925496119371,52.4770493163659,56.291654167911055,56.666666666666664,56.291654167911055,51.375,0.09570129767223468,0.2735675497662223,Routine baseline coverage,0.06286991790265731
E01010149,Solihull 005D,-1.7555473299789393,52.48510731615673,56.25968230595917,61.833333333333336,56.25968230595917,40.958333333333336,0.37358329129503565,0.7946275688057197,Routine baseline coverage,0.0628342097969741
E01009596,Coventry 043C,-1.503884711332373,52.44414582461521,56.22719122433745,60.166666666666664,56.22719122433745,45.725,0.22968160140705196,0.7310157750136934,Routine baseline coverage,0.06279792179541649
E01009971,Sandwell 002C,-1.9566400670331963,52.55934371722652,56.128528548311415,58.5,56.128528548311415,49.35,0.13735620158685746,0.33809871454022505,Routine baseline coverage,0.06268772936221297
E01009505,Birmingham 101E,-1.9727679415828838,52.43122407388738,55.944455985556786,52.833333333333336,55.944455985556786,55.791666666666664,0.0027385688225265437,0.005820913475047268,Routine baseline coverage,0.062482146011011465
E01010071,Sandwell 016F,-2.055851587072681,52.520172595420576,55.85303979018367,47.666666666666664,55.85303979018367,58.041666666666664,-0.03770785716840763,-0.13682005604250821,Routine baseline coverage,0.062380046884897004
E01010442,Wolverhampton 018A,-2.0970503925996855,52.57557066287754,55.71496794471943,46.73333333333333,55.71496794471943,50.64166666666667,0.10018037738461927,0.2410163463622794,Routine baseline coverage,0.06222583991199278
E01008909,Birmingham 041D,-1.9025242090996706,52.49843960619831,55.633814155364476,50.333333333333336,55.633814155364476,59.39166666666667,-0.06327238688877002,-0.27072902345168326,Routine baseline coverage,0.06213520246049745
E01009022,Birmingham 098B,-1.8311861081617147,52.43880817594154,55.53622581276913,54.0,55.53622581276913,59.041666666666664,-0.05937232215493349,-0.21419322217078207,Routine baseline coverage,0.06202620990773067
E01009272,Birmingham 036B,-1.9546978289193122,52.51312476716478,55.494806401725214,52.333333333333336,55.494806401725214,55.541666666666664,-0.0008436956928693506,-0.0034083948698664856,Routine baseline coverage,0.06197995020883924
E01009502,Birmingham 101C,-1.9753421560931617,52.438161269809086,55.45565752308241,54.333333333333336,55.45565752308241,56.041666666666664,-0.010456668733102026,-0.03475528715001469,Routine baseline coverage,0.06193622637761353
E01009944,Sandwell 031C,-1.9905342973857367,52.48578864911406,55.390028400309525,56.5,55.390028400309525,57.05833333333334,-0.029238585068330325,-0.07659951435461902,Routine baseline coverage,0.061862927811036555
E01009721,Dudley 031A,-2.1493953948005218,52.46412462120389,55.29965370272807,55.0,55.29965370272807,49.55833333333334,0.11584974681812144,0.22714979941306185,Routine baseline coverage,0.061761991892534764
E01010238,Solihull 004D,-1.7400213625488745,52.49487276570946,55.0826091322494,48.0,55.0826091322494,53.85,0.022889677479097426,0.05009699459962238,Routine baseline coverage,0.06151958341246934
E01009214,Birmingham 126D,-1.9561751269769578,52.40243574218261,55.06364732055045,46.0,55.06364732055045,68.79166666666667,-0.19955933634572331,-0.7337240217362389,Routine baseline coverage,0.06149840571637175
E01009955,Sandwell 035C,-2.075740027037553,52.47440453944736,55.04110434103038,46.666666666666664,55.04110434103038,53.75,0.02402054587963498,0.07680063038732056,Routine baseline coverage,0.06147322835584366
E01009310,Birmingham 046D,-1.765993056699659,52.497052951001685,55.01953556407938,45.333333333333336,55.01953556407938,56.125,-0.019696471018630146,-0.07417019010362547,Routine baseline coverage,0.0614491390435608
E01010131,Solihull 008F,-1.7304992570376339,52.472714712323715,54.96136479110768,48.5,54.96136479110768,66.61666666666666,-0.17496074869490597,-0.4067612048564695,Routine baseline coverage,0.06138417041232896
E01034937,Birmingham 079H,-1.923075261485561,52.453346728771656,54.91815021246432,54.46666666666666,54.91815021246432,54.53333333333333,0.007056544238343232,0.016102205289029062,Routine baseline coverage,0.06133590576188181
E01009025,Birmingham 103E,-1.8203626560968955,52.432997750252156,54.845256008434426,55.333333333333336,54.845256008434426,52.458333333333336,0.0455013059590359,0.1578818703599402,Routine baseline coverage,0.06125449311393813
E01010423,Wolverhampton 022C,-2.0715290511500037,52.58216876834046,54.840982641910536,59.666666666666664,54.840982641910536,47.666666666666664,0.1505101253547665,0.3934635141130206,Routine baseline coverage,0.06124972036020587
E01010092,Sandwell 003E,-2.0081839012047724,52.55429251811452,54.597017479752566,47.166666666666664,54.597017479752566,53.93333333333334,0.0123056393031995,0.043946664660406434,Routine baseline coverage,0.060977245338060884
E01009338,Birmingham 070D,-1.8506107110500045,52.46305669753555,54.56642839747588,48.5,54.56642839747588,61.55833333333334,-0.11358177775861578,-0.3969535340577824,Routine baseline coverage,0.06094308160420228
E01034955,Birmingham 143B,-1.8505746320342982,52.44790523481329,54.50364704327519,55.833333333333336,54.50364704327519,53.375,0.021145612051994167,0.0593758480295636,Routine baseline coverage,0.06087296359749667
E01008932,Birmingham 111A,-1.871066008232447,52.42957492993932,54.32068433063815,45.666666666666664,54.32068433063815,56.416666666666664,-0.03715182870360734,-0.14278139304909013,Routine baseline coverage,0.06066861979391211
E01009630,Coventry 020B,-1.5190800221786012,52.4191539659908,54.26253352258298,49.73333333333333,54.26253352258298,49.40833333333333,0.09824658841456535,0.22077967265379903,Routine baseline coverage,0.0606036734607044
E01010383,Walsall 019D,-2.0383007932786557,52.59712538216849,54.22946282846675,56.666666666666664,54.22946282846675,53.0,0.02319741185786328,0.06887597096130073,Routine baseline coverage,0.06056673811291965
E01009114,Birmingham 128D,-1.94344993056408,52.395037476842404,54.20304661920378,53.666666666666664,54.20304661920378,48.541666666666664,0.11662928657587202,0.33121805925154785,Routine baseline coverage,0.060537234895574
E01010490,Wolverhampton 028B,-2.1704207110554243,52.56871747872077,54.0549920907219,47.73333333333333,54.0549920907219,63.80833333333334,-0.15285372196857416,-0.49603792002532715,Routine baseline coverage,0.06037187865958549
E01010057,Sandwell 028D,-1.968026549944466,52.48850458551463,53.97421764251582,51.0,53.97421764251582,45.833333333333336,0.17761929401852683,0.36203113890256794,Routine baseline coverage,0.0602816648791874
E01010234,Solihull 004B,-1.7458112041848588,52.502558138125934,53.932619295578455,50.0,53.932619295578455,60.80833333333334,-0.11307190414287871,-0.37839402305631015,Routine baseline coverage,0.06023520533388718
E01033642,Birmingham 063F,-1.8410197842782852,52.46874788007703,53.92017475209198,51.833333333333336,53.92017475209198,58.583333333333336,-0.07959872400411983,-0.28907471189385503,Routine baseline coverage,0.060221306516400015
E01009624,Coventry 011B,-1.516596272442207,52.43080080286531,53.897342885484676,54.5,53.897342885484676,50.15833333333333,0.07454413461674059,0.29165015506440073,Routine baseline coverage,0.060195806509331755
E01010052,Sandwell 023F,-1.9652450500689227,52.5062978148063,53.873311147785245,51.666666666666664,53.873311147785245,56.083333333333336,-0.039406041941422165,-0.14959064432360855,Routine baseline coverage,0.060168966413787314
E01009161,Birmingham 125F,-2.0262372973799336,52.40253693174522,53.86638059243278,53.166666666666664,53.86638059243278,48.75,0.10495139676785192,0.30368640349937026,Routine baseline coverage,0.06016122595114735
E01009165,Birmingham 129C,-1.9949809074012046,52.39357841287338,53.791787391134235,55.333333333333336,53.791787391134235,52.99166666666667,0.015098991498051273,0.04647675420433421,Routine baseline coverage,0.060077915760479515
E01010067,Sandwell 015B,-2.0531775042642817,52.52457455586846,53.78306054940492,56.833333333333336,53.78306054940492,51.041666666666664,0.0537089413760965,0.11893857802064925,Routine baseline coverage,0.06006816909676566
E01009155,Birmingham 125B,-2.026285401095652,52.40486161023849,53.65175883157883,51.333333333333336,53.65175883157883,50.708333333333336,0.058046188954718136,0.22640339160476863,Routine baseline coverage,0.05992152341114447
E01009405,Birmingham 020C,-1.850805231529776,52.53062777852468,53.64812849653563,54.333333333333336,53.64812849653563,54.14166666666667,-0.009115681147564336,-0.03987356150781434,Routine baseline coverage,0.05991746883379194
E01009256,Birmingham 085D,-1.9845659555250112,52.457157560311046,53.57733489265617,55.4,53.57733489265617,55.53333333333333,-0.03522206075649159,-0.09660666095381303,Routine baseline coverage,0.059838402262917
E01008936,Birmingham 111C,-1.8824946239352154,52.42527686351969,53.4640725980562,51.833333333333336,53.4640725980562,50.125,0.06661491467443792,0.19951334504621104,Routine baseline coverage,0.059711904094259055
E01010529,Wolverhampton 016D,-2.135250945625241,52.591849762881466,53.3284076368138,49.833333333333336,53.3284076368138,47.041666666666664,0.13364196925024907,0.428324140730171,Routine baseline coverage,0.059560385274965974
E01034927,Birmingham 043D,-1.8732454647185408,52.491144165151695,53.32209550202896,51.833333333333336,53.32209550202896,55.875,-0.04568956595921325,-0.14259907291791307,Routine baseline coverage,0.05955333550175217
E01009029,Birmingham 090E,-1.8330278476903175,52.44820576914594,53.31750580907717,48.833333333333336,53.31750580907717,57.125,-0.06665197708398829,-0.2659527298260661,Routine baseline coverage,0.059548209455567484
E01009753,Dudley 017C,-2.1363808666438744,52.493231324799645,53.28833145029877,46.166666666666664,53.28833145029877,63.541666666666664,-0.16136396406087183,-0.5480475100390924,Routine baseline coverage,0.05951562577032367
E01009350,Birmingham 039B,-1.934374987057956,52.50675407553065,53.24134718135273,49.833333333333336,53.24134718135273,49.333333333333336,0.0792164969193121,0.22177607640722397,Routine baseline coverage,0.05946315090215685
E01008958,Birmingham 113C,-1.957328757840595,52.41936147941826,53.198908276305986,59.0,53.198908276305986,43.458333333333336,0.2241359526666764,0.46325334850406086,Routine baseline coverage,0.05941575257081258
E01010310,Walsall 038A,-2.0501337547052647,52.56578178868545,53.19723069716428,59.0,53.19723069716428,53.18333333333334,0.00026131050763278374,0.0008699244174424661,Routine baseline coverage,0.05941387894914568
E01009659,Coventry 016C,-1.4850944117868365,52.41370644697372,53.16841417583779,55.166666666666664,53.16841417583779,50.11666666666667,0.06089286682749173,0.16490531063235847,Routine baseline coverage,0.05938169491837209
E01009115,Birmingham 128E,-1.9369274054670373,52.39243130756194,53.08328504748949,59.166666666666664,53.08328504748949,49.375,0.07510450729092644,0.16699640037962596,Routine baseline coverage,0.05928661756828361
E01010470,Wolverhampton 020E,-2.145286173702616,52.58070060647441,53.03005719972441,58.0,53.03005719972441,47.333333333333336,0.12035332112093822,0.300161606625282,Routine baseline coverage,0.05922716949434455
E01010347,Walsall 003C,-1.9735515902005507,52.63281195457839,53.01539474831566,53.666666666666664,53.01539474831566,50.916666666666664,0.041218882127312506,0.16545355640289294,Routine baseline coverage,0.05921079358338677
E01008978,Birmingham 121B,-1.8949237543302613,52.40489775271398,52.99515812207017,50.166666666666664,52.99515812207017,51.041666666666664,0.038272485656885014,0.15719755495548335,Routine baseline coverage,0.0591881920974385
E01009768,Dudley 004C,-2.0893667814683505,52.54094611542242,52.8978036847538,49.833333333333336,52.8978036847538,51.791666666666664,0.02135743236853682,0.13632241267525555,Routine baseline coverage,0.05907946078420897
E01009099,Birmingham 029C,-1.788557889197422,52.520070500108886,52.83174673891036,43.833333333333336,52.83174673891036,61.35,-0.13884683392159147,-0.41918029299724824,Routine baseline coverage,0.059005684398997595
E01010005,Sandwell 030D,-2.0053389609048167,52.48885934474083,52.759173814539146,53.0,52.759173814539146,53.708333333333336,-0.01767248134294841,-0.05056928986757681,Routine baseline coverage,0.05892463057557354
E01009474,Birmingham 010F,-1.8431001499230786,52.547743005940546,52.58776184494358,55.0,52.58776184494358,51.975,0.011789549686264111,0.04264909806596012,Routine baseline coverage,0.05873318733917724
E01009261,Birmingham 073E,-1.9846425025425292,52.4649920065432,52.56881410733844,47.0,52.56881410733844,53.291666666666664,-0.013564082426800184,-0.048270892764903414,Routine baseline coverage,0.05871202536187732
E01010163,Solihull 010D,-1.796263200172831,52.44877408243376,52.437469198342434,64.0,52.437469198342434,40.333333333333336,0.3001025421076635,0.5895906835439756,Routine baseline coverage,0.05856533143774996
E01009587,Coventry 011A,-1.5093103874175118,52.437191627185534,52.34466320538315,49.666666666666664,52.34466320538315,54.36666666666667,-0.03719197047118672,-0.1073475022419824,Routine baseline coverage,0.058461680101784236
E01010095,Sandwell 013C,-2.024339972872575,52.536329135590805,52.314841445467444,44.666666666666664,52.314841445467444,53.916666666666664,-0.02970927767293763,-0.07827622278130596,Routine baseline coverage,0.058428373359864366
E01010015,Sandwell 021A,-2.033943414952356,52.509970124766916,52.27076490792006,53.166666666666664,52.27076490792006,46.208333333333336,0.13119779782694452,0.3027012133869155,Routine baseline coverage,0.05837914602167368
E01009075,Birmingham 087C,-1.94876720880052,52.45400799614355,52.25228833946379,33.0,52.25228833946379,85.55833333333334,-0.3892787960713301,-0.8020009391133107,Routine baseline coverage,0.05835851027452537
E01009928,Sandwell 034G,-1.9719532785357055,52.48005693995982,52.209905739034745,57.5,52.209905739034745,55.625,-0.06139495300611697,-0.13175738966956238,Routine baseline coverage,0.058311174827577465
E01010524,Wolverhampton 013C,-2.148099507588225,52.598679845667036,52.16544447158302,47.666666666666664,52.16544447158302,47.041666666666664,0.10891998876704401,0.3525282102313149,Routine baseline coverage,0.058261517799802084
E01010058,Sandwell 031E,-1.9741261111905426,52.484499784377476,52.14180743745815,52.0,52.14180743745815,53.333333333333336,-0.022341110547659748,-0.08042965456532747,Routine baseline coverage,0.058235118533039365
E01009321,Birmingham 069C,-1.7712425557668832,52.467686578977016,52.02186325922065,50.333333333333336,52.02186325922065,53.30833333333334,-0.024132626058077533,-0.07713402980326488,Routine baseline coverage,0.0581011576333259
E01009006,Birmingham 023C,-1.8417305734893143,52.53045518643678,52.01896046990551,42.0,52.01896046990551,62.041666666666664,-0.1615479843668689,-0.4516403531157315,Routine baseline coverage,0.058097915622967
E01010048,Sandwell 023C,-1.9794102004634277,52.498592185559545,51.85581417361417,43.833333333333336,51.85581417361417,60.125,-0.13753323619768532,-0.44542913670621453,Routine baseline coverage,0.05791570398954504
E01010429,Wolverhampton 035C,-2.131107598354762,52.56998325855373,51.819564894351096,51.4,51.819564894351096,50.074999999999996,0.03483903932803001,0.08723059898424043,Routine baseline coverage,0.05787521860596577
E01009577,Coventry 007A,-1.463468565830641,52.4373845432039,51.76730060603099,41.333333333333336,51.76730060603099,62.625,-0.17337643742864683,-0.5551635352477411,Routine baseline coverage,0.05781684669338838
E01033643,Birmingham 082F,-1.8621726480369043,52.45378797026157,51.71344065897625,41.06666666666667,51.71344065897625,65.15833333333333,-0.20634187503809298,-0.5776272956491806,Routine baseline coverage,0.05775669265280054
